case_id,original_input_id,transformation_type,original_text,transformed_text,expected_label,prompt_strategy,prompt_text,model_name,parameters,raw_output,parsed_label,is_valid_output,is_violation_expected_label,is_prediction_flip,execution_time,estimated_cost,timestamp,manual_review_notes
orig_refund_request_004,orig_refund_request_004,original,Podem devolver o dinheiro que paguei nesse pedido?,Podem devolver o dinheiro que paguei nesse pedido?,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Podem devolver o dinheiro que paguei nesse pedido?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.9513603749801405,0.00019,2026-06-08T01:04:34.310606+00:00,
orig_refund_request_004,orig_refund_request_004,original,Podem devolver o dinheiro que paguei nesse pedido?,Podem devolver o dinheiro que paguei nesse pedido?,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Podem devolver o dinheiro que paguei nesse pedido?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.844494457996916,0.000308,2026-06-08T01:04:35.155243+00:00,
orig_refund_request_005,orig_refund_request_005,original,O item veio errado e quero o reembolso.,O item veio errado e quero o reembolso.,refund_request,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""O item veio errado e quero o reembolso.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Principal:** Solicitar reembolso por produto defeituoso/incorreto

## Detalhamento:

- **Problema:** Recebimento de item errado
- **Solução desejada:**",,False,True,,1.3819971249904484,0.00036899999999999997,2026-06-08T01:04:36.537391+00:00,
orig_refund_request_005,orig_refund_request_005,original,O item veio errado e quero o reembolso.,O item veio errado e quero o reembolso.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""O item veio errado e quero o reembolso.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.9592492919764481,0.00018800000000000002,2026-06-08T01:04:37.496813+00:00,
orig_refund_request_005,orig_refund_request_005,original,O item veio errado e quero o reembolso.,O item veio errado e quero o reembolso.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""O item veio errado e quero o reembolso.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.8700214580167085,0.000306,2026-06-08T01:04:38.366938+00:00,
orig_refund_request_006,orig_refund_request_006,original,Preciso abrir uma solicitacao para receber meu pagamento de volta.,Preciso abrir uma solicitacao para receber meu pagamento de volta.,refund_request,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Preciso abrir uma solicitacao para receber meu pagamento de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Identificada:** Solicitar um **reembolso/devolução de pagamento**

## Detalhes:
- **Ação desejada:** Abrir uma solicitação formal
-",,False,True,,2.2575381660135463,0.00037299999999999996,2026-06-08T01:04:40.624618+00:00,
orig_refund_request_006,orig_refund_request_006,original,Preciso abrir uma solicitacao para receber meu pagamento de volta.,Preciso abrir uma solicitacao para receber meu pagamento de volta.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Preciso abrir uma solicitacao para receber meu pagamento de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.836541875032708,0.000192,2026-06-08T01:04:41.461295+00:00,
orig_refund_request_006,orig_refund_request_006,original,Preciso abrir uma solicitacao para receber meu pagamento de volta.,Preciso abrir uma solicitacao para receber meu pagamento de volta.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Preciso abrir uma solicitacao para receber meu pagamento de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.827504791028332,0.00031,2026-06-08T01:04:42.288884+00:00,
orig_refund_request_007,orig_refund_request_007,original,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,refund_request,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Nao fiquei satisfeito com a compra e quero a devolucao do valor.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Identificada: REEMBOLSO / DEVOLUÇÃO**

## Detalhes:

- **Tipo de solicitação:** Reclamação com pedido de reembolso
- **",,False,True,,1.2956641670316458,0.00037799999999999997,2026-06-08T01:04:43.584676+00:00,
orig_refund_request_007,orig_refund_request_007,original,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Nao fiquei satisfeito com a compra e quero a devolucao do valor.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.8557189580169506,0.00019700000000000002,2026-06-08T01:04:44.440484+00:00,
orig_refund_request_007,orig_refund_request_007,original,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Nao fiquei satisfeito com a compra e quero a devolucao do valor.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.1870179590187036,0.000315,2026-06-08T01:04:45.627560+00:00,
orig_refund_request_008,orig_refund_request_008,original,Como faco para pedir reembolso desse produto?,Como faco para pedir reembolso desse produto?,refund_request,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Como faco para pedir reembolso desse produto?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção:** Solicitar informações sobre o processo de reembolso

O cliente deseja saber **como proceder para obter um reembolso** de um produto que adquiriu. Essa é uma quest",,False,True,,1.6331815000157803,0.00036799999999999995,2026-06-08T01:04:47.260889+00:00,
orig_refund_request_008,orig_refund_request_008,original,Como faco para pedir reembolso desse produto?,Como faco para pedir reembolso desse produto?,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Como faco para pedir reembolso desse produto?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.0226368329604156,0.000187,2026-06-08T01:04:48.283664+00:00,
orig_refund_request_008,orig_refund_request_008,original,Como faco para pedir reembolso desse produto?,Como faco para pedir reembolso desse produto?,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Como faco para pedir reembolso desse produto?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.8896029160241596,0.00030500000000000004,2026-06-08T01:04:49.173357+00:00,
orig_refund_request_009,orig_refund_request_009,original,O pedido chegou quebrado e desejo meu dinheiro de volta.,O pedido chegou quebrado e desejo meu dinheiro de volta.,refund_request,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""O pedido chegou quebrado e desejo meu dinheiro de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Principal:** Solicitar reembolso/devolução de dinheiro

**Contexto:**
- **Problema:** Produto danificado (chegou quebrado)
- **Solução desej",,False,True,,2.602188999997452,0.000372,2026-06-08T01:04:51.775637+00:00,
orig_refund_request_009,orig_refund_request_009,original,O pedido chegou quebrado e desejo meu dinheiro de volta.,O pedido chegou quebrado e desejo meu dinheiro de volta.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""O pedido chegou quebrado e desejo meu dinheiro de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.8699344169581309,0.000191,2026-06-08T01:04:52.645627+00:00,
orig_refund_request_009,orig_refund_request_009,original,O pedido chegou quebrado e desejo meu dinheiro de volta.,O pedido chegou quebrado e desejo meu dinheiro de volta.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""O pedido chegou quebrado e desejo meu dinheiro de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.8745707499911077,0.00030900000000000003,2026-06-08T01:04:53.520293+00:00,
orig_refund_request_010,orig_refund_request_010,original,Solicito a devolucao do valor pago na minha ultima compra.,Solicito a devolucao do valor pago na minha ultima compra.,refund_request,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Solicito a devolucao do valor pago na minha ultima compra.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção Identificada: REEMBOLSO / DEVOLUÇÃO DE PAGAMENTO**

## Detalhes:

- **Tipo de solicitação:** Financeira
- **Ação desejada",,False,True,,1.4114833750063553,0.00037299999999999996,2026-06-08T01:04:54.931916+00:00,
orig_refund_request_010,orig_refund_request_010,original,Solicito a devolucao do valor pago na minha ultima compra.,Solicito a devolucao do valor pago na minha ultima compra.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Solicito a devolucao do valor pago na minha ultima compra.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.9751594580011442,0.000192,2026-06-08T01:04:55.907206+00:00,
orig_refund_request_010,orig_refund_request_010,original,Solicito a devolucao do valor pago na minha ultima compra.,Solicito a devolucao do valor pago na minha ultima compra.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Solicito a devolucao do valor pago na minha ultima compra.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,4.743486082996242,0.00031,2026-06-08T01:05:00.650841+00:00,
orig_cancel_order_001,orig_cancel_order_001,original,Quero cancelar meu pedido.,Quero cancelar meu pedido.,cancel_order,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Quero cancelar meu pedido.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Mensagem

**Intenção Principal:** Cancelamento de pedido

**Classificação:** Solicitação de ação / Suporte ao cliente

**Contexto:** O cliente deseja desfazer um pedido realizado anteriormente.",,False,True,,1.4717668329831213,0.000359,2026-06-08T01:05:02.122905+00:00,
orig_cancel_order_001,orig_cancel_order_001,original,Quero cancelar meu pedido.,Quero cancelar meu pedido.,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Quero cancelar meu pedido.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,0.8543745829956606,0.000178,2026-06-08T01:05:02.977417+00:00,
orig_cancel_order_001,orig_cancel_order_001,original,Quero cancelar meu pedido.,Quero cancelar meu pedido.,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Quero cancelar meu pedido.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.897326082980726,0.000296,2026-06-08T01:05:04.874861+00:00,
orig_cancel_order_002,orig_cancel_order_002,original,Gostaria de cancelar a compra que acabei de fazer.,Gostaria de cancelar a compra que acabei de fazer.,cancel_order,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Gostaria de cancelar a compra que acabei de fazer.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção:** Cancelamento de pedido/compra

**Detalhes:**
- O cliente deseja **cancelar uma compra recente**
- A compra foi realizada há pouco tempo (""que acabei",,False,True,,2.4529915419989266,0.00037,2026-06-08T01:05:07.328034+00:00,
orig_cancel_order_002,orig_cancel_order_002,original,Gostaria de cancelar a compra que acabei de fazer.,Gostaria de cancelar a compra que acabei de fazer.,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Gostaria de cancelar a compra que acabei de fazer.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,0.8555030840216205,0.00018399999999999997,2026-06-08T01:05:08.183732+00:00,
orig_cancel_order_002,orig_cancel_order_002,original,Gostaria de cancelar a compra que acabei de fazer.,Gostaria de cancelar a compra que acabei de fazer.,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Gostaria de cancelar a compra que acabei de fazer.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,0.8397010829648934,0.00030199999999999997,2026-06-08T01:05:09.023604+00:00,
orig_cancel_order_003,orig_cancel_order_003,original,Ainda da tempo de cancelar meu pedido?,Ainda da tempo de cancelar meu pedido?,cancel_order,free,"Leia a mensagem do cliente e identifique qual e a intencao principal.
Mensagem:
""Ainda da tempo de cancelar meu pedido?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","# Análise da Intenção Principal

**Intenção:** Cancelamento de pedido

**Detalhes:**
- O cliente deseja **cancelar um pedido** que já foi realizado
- Há uma dúvida sobre a **viabilidade**",,False,True,,2.362044124980457,0.00036599999999999995,2026-06-08T01:05:11.385830+00:00,
orig_cancel_order_003,orig_cancel_order_003,original,Ainda da tempo de cancelar meu pedido?,Ainda da tempo de cancelar meu pedido?,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Ainda da tempo de cancelar meu pedido?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.0612918339902535,0.00017999999999999998,2026-06-08T01:05:12.447275+00:00,
