case_id,original_input_id,transformation_type,original_text,transformed_text,expected_label,prompt_strategy,prompt_text,model_name,parameters,raw_output,parsed_label,is_valid_output,is_violation_expected_label,is_prediction_flip,execution_time,estimated_cost,timestamp,manual_review_notes
orig_refund_request_006,orig_refund_request_006,original,Preciso abrir uma solicitacao para receber meu pagamento de volta.,Preciso abrir uma solicitacao para receber meu pagamento de volta.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Preciso abrir uma solicitacao para receber meu pagamento de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.9597990000002028,0.000192,2026-06-11T21:34:57.847932+00:00,
orig_refund_request_006,orig_refund_request_006,original,Preciso abrir uma solicitacao para receber meu pagamento de volta.,Preciso abrir uma solicitacao para receber meu pagamento de volta.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Preciso abrir uma solicitacao para receber meu pagamento de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.0886277999998129,0.00031,2026-06-11T21:34:58.936694+00:00,
orig_refund_request_007,orig_refund_request_007,original,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Nao fiquei satisfeito com a compra e quero a devolucao do valor.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.3315942999997787,0.00019700000000000002,2026-06-11T21:35:00.268568+00:00,
orig_refund_request_007,orig_refund_request_007,original,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,Nao fiquei satisfeito com a compra e quero a devolucao do valor.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Nao fiquei satisfeito com a compra e quero a devolucao do valor.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.0070580000010523,0.000315,2026-06-11T21:35:01.275934+00:00,
orig_refund_request_008,orig_refund_request_008,original,Como faco para pedir reembolso desse produto?,Como faco para pedir reembolso desse produto?,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Como faco para pedir reembolso desse produto?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.2412210000002233,0.000187,2026-06-11T21:35:02.517261+00:00,
orig_refund_request_008,orig_refund_request_008,original,Como faco para pedir reembolso desse produto?,Como faco para pedir reembolso desse produto?,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Como faco para pedir reembolso desse produto?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.927552499999365,0.00030500000000000004,2026-06-11T21:35:03.444921+00:00,
orig_refund_request_009,orig_refund_request_009,original,O pedido chegou quebrado e desejo meu dinheiro de volta.,O pedido chegou quebrado e desejo meu dinheiro de volta.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""O pedido chegou quebrado e desejo meu dinheiro de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.9990241000014066,0.000191,2026-06-11T21:35:04.444040+00:00,
orig_refund_request_009,orig_refund_request_009,original,O pedido chegou quebrado e desejo meu dinheiro de volta.,O pedido chegou quebrado e desejo meu dinheiro de volta.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""O pedido chegou quebrado e desejo meu dinheiro de volta.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.0433362000003399,0.00030900000000000003,2026-06-11T21:35:05.487487+00:00,
orig_refund_request_010,orig_refund_request_010,original,Solicito a devolucao do valor pago na minha ultima compra.,Solicito a devolucao do valor pago na minha ultima compra.,refund_request,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Solicito a devolucao do valor pago na minha ultima compra.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,1.0078747000006842,0.000192,2026-06-11T21:35:06.495469+00:00,
orig_refund_request_010,orig_refund_request_010,original,Solicito a devolucao do valor pago na minha ultima compra.,Solicito a devolucao do valor pago na minha ultima compra.,refund_request,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Solicito a devolucao do valor pago na minha ultima compra.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""refund_request""}
```",refund_request,True,False,,0.8991547999994509,0.00031,2026-06-11T21:35:07.394776+00:00,
orig_cancel_order_001,orig_cancel_order_001,original,Quero cancelar meu pedido.,Quero cancelar meu pedido.,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Quero cancelar meu pedido.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.2020183999993606,0.000178,2026-06-11T21:35:08.596905+00:00,
orig_cancel_order_001,orig_cancel_order_001,original,Quero cancelar meu pedido.,Quero cancelar meu pedido.,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Quero cancelar meu pedido.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.29713989999982,0.000296,2026-06-11T21:35:09.894200+00:00,
orig_cancel_order_002,orig_cancel_order_002,original,Gostaria de cancelar a compra que acabei de fazer.,Gostaria de cancelar a compra que acabei de fazer.,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Gostaria de cancelar a compra que acabei de fazer.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.2248299999992014,0.00018399999999999997,2026-06-11T21:35:11.119141+00:00,
orig_cancel_order_002,orig_cancel_order_002,original,Gostaria de cancelar a compra que acabei de fazer.,Gostaria de cancelar a compra que acabei de fazer.,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Gostaria de cancelar a compra que acabei de fazer.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.2327779000006558,0.00030199999999999997,2026-06-11T21:35:12.352008+00:00,
orig_cancel_order_003,orig_cancel_order_003,original,Ainda da tempo de cancelar meu pedido?,Ainda da tempo de cancelar meu pedido?,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Ainda da tempo de cancelar meu pedido?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.3201361000010365,0.00017999999999999998,2026-06-11T21:35:13.672238+00:00,
orig_cancel_order_003,orig_cancel_order_003,original,Ainda da tempo de cancelar meu pedido?,Ainda da tempo de cancelar meu pedido?,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Ainda da tempo de cancelar meu pedido?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.0269456999994873,0.000298,2026-06-11T21:35:14.699300+00:00,
orig_cancel_order_004,orig_cancel_order_004,original,Por favor cancelem a minha compra antes do envio.,Por favor cancelem a minha compra antes do envio.,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Por favor cancelem a minha compra antes do envio.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.016803999998956,0.00018199999999999998,2026-06-11T21:35:15.716192+00:00,
orig_cancel_order_004,orig_cancel_order_004,original,Por favor cancelem a minha compra antes do envio.,Por favor cancelem a minha compra antes do envio.,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Por favor cancelem a minha compra antes do envio.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,6.259363700000904,0.00030000000000000003,2026-06-11T21:35:21.975620+00:00,
orig_cancel_order_005,orig_cancel_order_005,original,Preciso desistir do pedido feito hoje.,Preciso desistir do pedido feito hoje.,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Preciso desistir do pedido feito hoje.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.0273058999991918,0.000181,2026-06-11T21:35:23.003095+00:00,
orig_cancel_order_005,orig_cancel_order_005,original,Preciso desistir do pedido feito hoje.,Preciso desistir do pedido feito hoje.,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Preciso desistir do pedido feito hoje.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.1041082000010647,0.000299,2026-06-11T21:35:24.107394+00:00,
orig_cancel_order_006,orig_cancel_order_006,original,Nao quero mais esse produto e desejo cancelar o pedido.,Nao quero mais esse produto e desejo cancelar o pedido.,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Nao quero mais esse produto e desejo cancelar o pedido.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.0326568000000407,0.000185,2026-06-11T21:35:25.140276+00:00,
orig_cancel_order_006,orig_cancel_order_006,original,Nao quero mais esse produto e desejo cancelar o pedido.,Nao quero mais esse produto e desejo cancelar o pedido.,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Nao quero mais esse produto e desejo cancelar o pedido.""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,1.1487799000005907,0.000303,2026-06-11T21:35:26.289199+00:00,
orig_cancel_order_007,orig_cancel_order_007,original,Como faco para interromper a compra antes de ser entregue?,Como faco para interromper a compra antes de ser entregue?,cancel_order,strict,"Classifique a intencao da mensagem abaixo.
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Mensagem:
""Como faco para interromper a compra antes de ser entregue?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,0.8805515000003652,0.000185,2026-06-11T21:35:27.169879+00:00,
orig_cancel_order_007,orig_cancel_order_007,original,Como faco para interromper a compra antes de ser entregue?,Como faco para interromper a compra antes de ser entregue?,cancel_order,few_shot,"Classifique a intencao da mensagem abaixo.
Rotulos possiveis:
refund_request, cancel_order, delivery_problem, payment_issue, product_information, account_support, other
Exemplos:
""Quero meu dinheiro de volta."" -> refund_request
""Gostaria de cancelar meu pedido."" -> cancel_order
""Minha entrega ainda nao chegou."" -> delivery_problem
""Meu pagamento foi recusado."" -> payment_issue
""Esse produto tem garantia?"" -> product_information
""Nao consigo acessar minha conta."" -> account_support
""Obrigado pelo atendimento."" -> other
Retorne apenas um JSON no seguinte formato:
{""label"": ""um_dos_rotulos""}
Mensagem:
""Como faco para interromper a compra antes de ser entregue?""",claude-haiku-4-5,"{""max_tokens"": 64, ""temperature"": 0}","```json
{""label"": ""cancel_order""}
```",cancel_order,True,False,,0.986661599999934,0.000303,2026-06-11T21:35:28.156729+00:00,
